Age,Community_Building,Community_Membership_Family,Community_Membership_Hobbies,Community_Membership_None,Community_Membership_Other,Community_Membership_Political,Community_Membership_Professional,Community_Membership_Religious,Community_Membership_Support,Country,Disability_Cognitive,Disability_Hearing,Disability_Motor,Disability_Not_Impaired,Disability_Not_Say,Disability_Vision,Education_Attainment,Falsification_of_Information,Gender,Household_Income,How_You_Heard_About_Survey_Banner,How_You_Heard_About_Survey_Friend,How_You_Heard_About_Survey_Mailing_List,How_You_Heard_About_Survey_Others,How_You_Heard_About_Survey_Printed_Media,How_You_Heard_About_Survey_Remebered,How_You_Heard_About_Survey_Search_Engine,How_You_Heard_About_Survey_Usenet_News,How_You_Heard_About_Survey_WWW_Page,Major_Geographical_Location,Major_Occupation,Marital_Status,Most_Import_Issue_Facing_the_Internet,Opinions_on_Censorship,Primary_Computing_Platform,Primary_Language,Primary_Place_of_WWW_Access,Race,Not_Purchasing_Bad_experience,Not_Purchasing_Bad_press,Not_Purchasing_Cant_find,Not_Purchasing_Company_policy,Not_Purchasing_Easier_locally,Not_Purchasing_Enough_info,Not_Purchasing_Judge_quality,Not_Purchasing_Never_tried,Not_Purchasing_No_credit,Not_Purchasing_Not_applicable,Not_Purchasing_Not_option,Not_Purchasing_Other,Not_Purchasing_Prefer_people,Not_Purchasing_Privacy,Not_Purchasing_Receipt,Not_Purchasing_Security,Not_Purchasing_Too_complicated,Not_Purchasing_Uncomfortable,Not_Purchasing_Unfamiliar_vendor,Registered_to_Vote,Sexual_Preference,Web_Ordering,Web_Page_Creation,Who_Pays_for_Access_Dont_Know,Who_Pays_for_Access_Other,Who_Pays_for_Access_Parents,Who_Pays_for_Access_School,Who_Pays_for_Access_Self,Who_Pays_for_Access_Work,Willingness_to_Pay_Fees,Years_on_Internet,who,target
39,Less,0,0,0,1,0,1,0,1,Tennessee,0,0,0,1,0,0,Some_College,Under_25,Male,$30-39,0,0,0,0,0,0,0,0,1,USA,Education,Separated,Privacy,1,Win95,English,Primarily_home,White,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,Yes,Gay_male,Yes,Yes,0,1,0,0,0,0,Cost_too_high,1-3_yr,94469,College_Student
6,Dont_Know,0,0,0,0,0,1,0,0,Florida,0,0,0,1,0,0,Some_College,Never,Male,Not_Say,1,0,0,0,0,0,0,0,0,USA,Professional,Divorced,Other,1,,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Not_Say,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,Under_6_mo,98125,Other
36,Equally,0,1,0,0,0,0,0,0,Indiana,0,0,0,1,0,0,Some_College,Never,Female,$20-29,0,0,0,1,0,0,0,0,0,USA,Professional,Divorced,Privacy,1,,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,1-3_yr,93743,Other
52,Dont_Know,1,0,0,0,0,0,0,0,Arizona,0,0,0,1,0,0,College,26-50,Male,$30-39,0,0,0,1,0,0,0,0,0,USA,Other,Married,Privacy,3,,English,Home,Other,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo,99580,Other
5,More,0,0,0,0,0,0,0,1,New_York,0,1,0,0,0,0,College,Never,Female,$40-49,0,0,0,0,0,0,0,1,0,USA,Other,Separated,Dont_Know,3,,English,Home,Black,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Cost_too_high,6-12_mo,95383,Civil_Servant
27,More,1,1,0,0,0,1,0,1,Connecticut,0,0,0,1,0,0,Some_College,Under_25,Male,$50-74,0,1,0,0,0,0,0,0,0,USA,Computer,Other,Censorship,1,NT,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Gay_male,Yes,Yes,0,0,0,0,1,0,Already_paying,1-3_yr,65738,Networking
37,More,0,1,0,0,0,1,0,1,California,0,0,0,1,0,0,College,Under_25,Female,$75-99,0,0,1,0,0,0,0,0,0,USA,Management,Married,Taxes,1,Windows,English,Primarily_work,White,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Already_paying,4-6_yr,96116,Manager
17,Dont_Know,1,0,0,0,0,1,1,0,Utah,0,0,0,1,0,0,High_School,Under_25,Male,Under_$10,0,0,0,0,0,0,0,0,1,USA,Education,Single,Censorship,1,Win95,English,Primarily_home,White,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,Not_Applicable,Heterosexual,No,Yes,0,0,1,0,0,0,Other_sources,1-3_yr,95389,K-12_Student
36,More,1,1,0,0,0,1,0,0,California,0,0,0,1,0,0,College,Never,Male,Over_$100,0,0,0,0,0,1,0,0,0,USA,Management,Other,Censorship,2,Win95,English,Home,White,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Gay_male,Yes,No,0,0,0,0,0,1,Other_sources,1-3_yr,74183,Manager
24,Dont_Know,0,0,0,0,0,1,0,0,United_Kingdom,0,0,0,1,0,0,Masters,Under_25,Male,Over_$100,0,0,0,0,0,0,0,0,1,Europe,Other,Single,Taxes,4,Win95,English,Work,White,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,0,1,Cost_too_high,1-3_yr,96271,Other
27,Equally,0,1,0,0,0,1,0,0,New_York,0,0,0,1,0,0,College,Never,Female,$30-39,0,0,0,0,0,0,0,1,0,USA,Computer,Single,Encryption,2,Win95,English,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Already_paying,1-3_yr,93020,Other
22,More,0,1,0,0,0,0,0,0,California,0,0,0,0,1,0,College,Over_75,Male,Under_$10,0,0,0,0,0,0,0,0,1,USA,Other,Single,Taxes,2,Macintosh,English,Primarily_home,White,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,1-3_yr,93638,Looking
30,More,0,0,0,0,0,1,0,0,Washington_D.C.,0,0,0,1,0,0,Masters,Over_75,Female,$30-39,0,0,1,0,0,0,0,0,0,USA,Professional,Single,Navigation,1,Windows,English,Home,White,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,1-3_yr,94958,Designer
37,Dont_Know,0,1,0,0,0,0,0,0,Pennsylvania,0,0,0,1,0,0,Some_College,Never,Male,$30-39,0,0,0,0,0,0,0,0,1,USA,Other,Married,Censorship,1,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,1-3_yr,93396,Other
52,More,1,1,0,0,0,0,0,0,Washington,0,0,0,1,0,0,Masters,Under_25,Female,$30-39,0,0,0,0,0,0,0,0,1,USA,Education,Single,Taxes,1,,English,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Already_paying,1-3_yr,95320,College_Educator
19,More,1,1,0,1,0,0,0,0,Ohio,0,0,0,1,0,0,Some_College,Never,Female,$50-74,0,0,0,0,0,0,0,0,1,USA,Education,Single,Privacy,1,Win95,English,Primarily_work,White,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,1,0,0,0,Already_paying,1-3_yr,95397,College_Student
23,Dont_Know,0,0,1,0,0,0,0,0,California,0,0,0,1,0,0,College,NA,Male,$10-19,0,0,0,0,0,0,0,1,0,USA,Professional,Married,Privacy,1,Windows,English,Home,White,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Yes,Heterosexual,No,No,0,0,1,0,0,0,Already_paying,Under_6_mo,95398,Other
19,More,0,1,0,1,0,0,0,0,Austria,0,0,0,1,0,0,Some_College,Over_75,Male,$40-49,0,0,1,0,0,0,0,0,0,Europe,Education,Single,Privacy,2,PC_Unix,German,Home,White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Not_Applicable,Not_say,No,Yes,0,0,1,0,1,0,Payment_mechanism,1-3_yr,91895,College_Student
48,More,0,1,0,0,0,1,0,0,Pennsylvania,0,0,0,1,0,0,College,Never,Male,Over_$100,0,0,0,1,0,0,0,0,0,USA,Professional,Married,Encryption,4,Macintosh,English,Primarily_home,White,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,No,Heterosexual,Yes,No,0,0,0,0,1,0,Cost_too_high,1-3_yr,94274,Marketing_Professional
40,More,1,1,0,0,1,1,0,1,Texas,0,0,0,1,0,0,College,Never,Female,$50-74,0,0,0,1,0,0,0,0,0,USA,Computer,Married,Navigation,4,Windows,English,Primarily_home,White,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Bisexual,Yes,Yes,0,0,0,0,1,0,Other_sources,1-3_yr,99786,Other
27,More,1,1,0,0,0,1,0,0,Illinois,0,0,0,1,0,0,College,Never,Female,$30-39,0,0,0,0,0,0,1,0,0,USA,Professional,Married,Censorship,1,Windows,English,Primarily_work,White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Not_say,Yes,Yes,0,0,0,0,1,1,Already_paying,6-12_mo,91792,Counselor
29,Dont_Know,1,0,0,0,0,0,0,0,Australia,0,0,0,1,0,0,Special,Under_25,Male,$40-49,0,0,0,0,0,0,0,0,1,Oceania,Education,Other,Censorship,2,Win95,English,Friend,Other,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,1-3_yr,91460,College_Student
18,Equally,0,0,1,0,0,0,0,0,Georgia,0,0,0,1,0,0,Grammar,Never,Male,$30-39,0,0,0,0,0,0,0,1,1,USA,Other,Single,Censorship,1,,English,Home,White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No,Heterosexual,No,Yes,0,0,0,0,1,0,Already_paying,Under_6_mo,92370,Looking
18,Dont_Know,0,0,1,0,0,0,0,0,Texas,0,0,0,1,0,0,Some_College,51-75,Female,Under_$10,0,0,0,0,0,0,0,0,1,USA,Education,Single,Privacy,3,Win95,English,Primarily_home,White,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,Yes,Heterosexual,No,No,0,0,0,1,0,0,Other_sources,1-3_yr,93066,College_Student
18,Dont_Know,0,1,0,1,1,1,0,1,Australia,0,0,0,1,0,0,High_School,Under_25,Female,$75-99,0,0,0,0,0,0,0,0,1,Oceania,Education,Single,Privacy,1,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,No,Yes,0,0,1,0,0,0,Other_sources,6-12_mo,93087,College_Student
16,Equally,0,1,0,1,0,0,0,0,Alberta,0,0,0,1,0,0,Other,Under_25,Male,Not_Say,0,0,0,0,0,0,0,0,1,Canada,Education,Single,Privacy,1,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,Yes,0,1,0,0,0,0,Other_sources,1-3_yr,98126,K-12_Student
31,Equally,0,1,0,0,0,1,0,0,Texas,0,0,0,1,0,0,College,Under_25,Male,$30-39,0,0,0,0,0,0,0,1,0,USA,Computer,Single,Other,4,Win95,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Poor_quality,4-6_yr,98092,Programmer
66,Dont_Know,0,0,1,0,0,0,0,0,Florida,0,0,0,1,0,0,High_School,Never,Female,$30-39,0,0,0,0,0,0,0,0,1,USA,Other,Married,Dont_Know,3,,English,Home,White,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Cost_too_high,Under_6_mo,98827,Homemaker
Not_Say,More,0,0,1,0,0,0,0,0,Oregon,0,0,0,1,0,0,High_School,Never,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Other,Divorced,Encryption,1,,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,Under_6_mo,98975,Service_Industry_Occupation
33,Dont_Know,0,1,0,0,0,1,0,0,New_York,0,0,0,1,0,0,Some_College,Under_25,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Computer,Other,Other,2,Win95,English,Primarily_home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Yes,Gay_male,Yes,Yes,0,0,0,0,1,0,Poor_quality,4-6_yr,96566,Networking
34,Dont_Know,0,1,0,1,0,0,0,0,North_Carolina,0,0,0,1,0,0,High_School,Never,Male,$20-29,0,0,0,0,0,0,0,1,0,USA,Management,Married,Censorship,4,Win95,English,Home,White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No,Heterosexual,No,Yes,0,0,0,0,1,0,Already_paying,1-3_yr,94018,Manager
43,Equally,0,0,1,0,0,0,0,0,Delaware,0,0,0,1,0,0,College,Never,Female,$30-39,0,0,0,1,0,0,0,0,0,USA,Other,Other,Censorship,1,,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Not_Applicable,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo,92451,Other
40,Dont_Know,0,0,1,0,0,0,0,0,Ohio,0,0,0,1,0,0,College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Privacy,1,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other,1-3_yr,95404,Other
58,More,1,1,0,0,0,1,0,0,California,0,0,0,1,0,0,Masters,Under_25,Female,Not_Say,0,0,1,0,0,0,0,0,0,USA,Professional,Married,Censorship,2,Windows,English,Primarily_home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Yes,Not_say,No,Yes,0,0,0,0,1,1,Other_sources,4-6_yr,98211,Other
Not_Say,More,1,0,0,0,0,1,0,0,Florida,0,0,0,1,0,0,Masters,51-75,Female,Not_Say,0,0,0,0,0,0,0,1,0,USA,Computer,Not_Say,Other,1,Win95,English,Primarily_home,Not_Say,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Not_say,Yes,Yes,0,0,0,0,1,1,Other_sources,Over_7_yr,99253,Other
33,More,0,1,0,0,0,0,1,0,Indiana,0,0,0,0,1,0,Some_College,Under_25,Female,$10-19,0,0,0,0,0,0,1,0,0,USA,Education,Other,Privacy,2,Win95,English,Primarily_home,White,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,No,Heterosexual,No,No,0,0,0,0,1,0,Other_sources,1-3_yr,91921,College_Student
28,Dont_Know,0,0,1,0,0,0,0,0,Michigan,0,0,0,1,0,0,College,Under_25,Male,Over_$100,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Navigation,1,Unix,English,Primarily_work,White,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,1,Other_sources,4-6_yr,92787,Engineer
38,Dont_Know,0,0,1,0,0,0,0,0,Georgia,0,0,0,1,0,0,Masters,Never,Female,$50-74,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Dont_Know,1,Windows,English,Home,White,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,Under_6_mo,96867,Accountant
18,Dont_Know,0,0,0,1,0,0,0,0,Michigan,0,0,0,0,0,1,Some_College,Under_25,Female,$20-29,0,0,0,0,0,0,1,0,0,USA,Education,Single,Taxes,1,Win95,English,Primarily_home,White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,No,0,0,0,1,1,0,Already_paying,Under_6_mo,98162,College_Student
38,Dont_Know,0,0,1,0,0,0,0,0,Maryland,0,0,0,1,0,0,College,Never,Male,$75-99,0,0,0,0,0,0,0,0,1,USA,Management,Married,Censorship,1,,English,Primarily_home,White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,6-12_mo,98828,Vice_President
54,Dont_Know,0,0,1,0,0,0,0,0,New_York,0,0,0,1,0,0,College,Never,Female,$40-49,0,0,0,1,0,0,0,0,0,USA,Professional,Other,Taxes,4,Win95,English,Primarily_home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,4-6_yr,95406,Nurse
34,Dont_Know,0,1,0,0,0,1,0,0,Washington,0,0,0,1,0,0,College,Under_25,Male,$75-99,0,0,0,0,0,0,0,1,0,USA,Computer,Separated,Censorship,2,Macintosh,English,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Cost_too_high,4-6_yr,95786,Other
41,More,1,0,0,0,0,1,0,0,New_York,0,0,0,1,0,0,Masters,51-75,Female,$50-74,1,0,0,0,0,0,0,0,0,USA,Professional,Single,Privacy,1,Macintosh,English,Primarily_work,White,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Already_paying,Over_7_yr,99032,Designer
43,More,1,1,0,0,0,1,0,0,Colorado,0,0,0,0,0,1,College,Never,Female,$75-99,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Censorship,1,Macintosh,English,Primarily_home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,1,1,0,Other_sources,1-3_yr,95993,Technician
22,Equally,1,0,0,0,0,0,0,0,Idaho,0,0,0,1,0,0,Some_College,Never,Female,Under_$10,0,0,0,0,0,0,1,0,0,USA,Professional,Single,Censorship,1,Win95,English,Primarily_home,White,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,1,0,0,Other_sources,1-3_yr,90442,Administrator/Secretary
33,Dont_Know,0,0,0,1,0,0,0,0,Florida,0,0,0,0,0,1,Some_College,Not_Say,Female,Not_Say,0,0,0,0,0,0,0,1,0,USA,Other,Other,Dont_Know,3,,English,Home,White,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,Not_Applicable,Not_say,No,No,0,0,0,0,1,0,Cost_too_high,6-12_mo,96781,Other
35,More,1,0,0,1,0,0,1,1,Minnesota,0,0,0,1,0,0,Some_College,Never,Female,$40-49,0,0,0,0,0,0,0,0,1,USA,Other,Married,Privacy,1,,English,Home,White,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,Under_6_mo,91808,Homemaker
55,Equally,0,0,1,0,0,0,0,0,Virginia,0,0,0,1,0,0,Masters,Never,Female,$50-74,0,0,0,0,0,0,0,0,1,USA,Education,Not_Say,Privacy,1,Windows,English,Primarily_work,Not_Say,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,1,Cost_too_high,1-3_yr,95266,K-12_Educator
27,Equally,0,0,1,0,0,0,0,0,Ontario,0,0,0,1,0,0,College,Never,Female,Not_Say,0,0,1,0,0,0,0,0,0,Canada,Other,Other,Navigation,3,Win95,English,Primarily_work,White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,1-3_yr,77882,Other
35,More,1,1,0,0,0,1,0,0,Utah,0,0,0,1,0,0,College,Never,Male,Not_Say,0,0,0,0,0,0,0,1,0,USA,Professional,Married,Censorship,4,Macintosh,English,Primarily_work,White,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Other,Over_7_yr,97006,Engineer
Not_Say,Dont_Know,0,0,1,0,0,0,0,0,Pennsylvania,0,0,0,1,0,0,High_School,NA,Male,Not_Say,0,0,0,1,0,0,0,0,0,USA,Management,Divorced,Privacy,3,,English,Home,White,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,Yes,Not_say,No,No,0,0,0,0,1,0,Already_paying,Under_6_mo,94443,Manager
48,More,1,0,0,0,0,0,0,0,Ontario,0,0,0,1,0,0,Some_College,Never,Female,$50-74,0,0,0,0,0,0,0,0,1,Canada,Management,Married,Censorship,1,Win95,English,Home,White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,Under_6_mo,95531,Other
Not_Say,More,1,1,0,0,0,0,0,0,California,0,0,0,1,0,0,High_School,Under_25,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Education,Single,Censorship,2,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,Heterosexual,No,Yes,0,0,0,0,1,0,Other_sources,4-6_yr,91089,K-12_Student
28,More,1,1,0,0,0,1,0,1,California,0,0,0,1,0,0,Masters,Over_75,Female,Over_$100,0,1,0,0,0,0,0,0,0,USA,Computer,Married,Taxes,1,Macintosh,English,Home,White,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Yes,Bisexual,Yes,Yes,0,0,0,0,1,0,Other_sources,Over_7_yr,99678,CIO
60,Dont_Know,0,0,0,1,0,0,0,0,Maryland,0,0,0,1,0,0,College,Not_Say,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Censorship,3,OS2,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,1,Other_sources,Over_7_yr,97657,Engineer
51,Less,1,0,0,0,0,0,0,0,Colorado,0,0,0,1,0,0,Masters,Never,Male,Over_$100,0,0,0,0,0,0,1,0,0,USA,Education,Married,Navigation,1,Win95,English,Home,White,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Poor_quality,1-3_yr,98831,College_Educator
23,More,0,1,0,0,1,1,0,0,Vermont,0,0,0,1,0,0,College,Under_25,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Privacy,2,PC_Unix,English,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other_sources,Over_7_yr,505,Programmer
36,Dont_Know,0,0,0,0,0,1,0,0,Florida,0,0,0,1,0,0,College,Never,Female,$30-39,0,0,0,0,0,0,0,0,1,USA,Management,Single,Privacy,2,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,1-3_yr,95482,Other
43,Dont_Know,0,0,1,0,0,0,0,0,Maryland,0,0,0,1,0,0,College,51-75,Male,$75-99,0,0,0,0,0,0,0,0,1,USA,Management,Married,Privacy,1,Windows,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other,1-3_yr,96574,Self_Employed
21,More,0,0,0,0,0,1,0,0,United_Kingdom,0,0,0,1,0,0,College,Never,Female,$20-29,0,0,0,0,0,0,0,0,1,Europe,Education,Single,Privacy,3,Windows,English,Primarily_home,White,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,1,1,0,Other_sources,Under_6_mo,99363,College_Student
46,Equally,1,0,0,0,0,1,0,0,Illinois,0,0,0,1,0,0,College,Never,Male,Not_Say,0,0,1,0,0,0,0,0,0,USA,Management,Married,Privacy,2,Win95,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,4-6_yr,95269,Self_Employed
38,Equally,0,1,0,0,0,0,0,1,California,0,0,0,1,0,0,College,Under_25,Male,$75-99,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Navigation,4,Win95,English,Primarily_home,White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,1-3_yr,90820,Salesperson
41,Dont_Know,0,0,1,0,0,0,0,0,Texas,0,0,0,1,0,0,High_School,NA,Female,Not_Say,0,0,0,1,0,0,0,0,0,USA,Other,Married,Taxes,3,,English,Home,White,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Not_Say,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo,92805,Homemaker
43,More,0,1,0,0,0,1,0,0,Oregon,0,0,0,1,0,0,Masters,Never,Female,$50-74,0,1,0,0,0,0,0,0,0,USA,Computer,Divorced,Censorship,1,Macintosh,English,Primarily_work,Asian,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,1-3_yr,94054,Programmer
49,More,0,1,0,1,0,0,0,1,Ohio,0,0,0,1,0,0,High_School,Never,Female,$20-29,1,0,0,0,0,0,0,0,0,USA,Other,Divorced,Navigation,3,,English,Home,White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,Under_6_mo,91448,Service_Industry_Occupation
49,More,1,1,0,0,0,1,0,0,Georgia,0,0,0,1,0,0,Masters,Never,Female,$75-99,0,0,0,1,0,0,0,0,0,USA,Computer,Married,Taxes,1,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Cost_too_high,4-6_yr,95054,Other
27,Equally,1,0,0,0,0,1,1,0,Indiana,0,0,0,1,0,0,Masters,Never,Male,$10-19,0,0,0,0,0,0,0,0,1,USA,Education,Married,Privacy,4,NT,English,School,White,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,Yes,Heterosexual,Yes,Yes,0,0,0,1,0,0,Other_sources,1-3_yr,96709,Other
24,More,1,1,0,1,1,0,0,1,California,0,0,0,1,0,0,College,Under_25,Female,$20-29,0,1,0,1,0,0,0,0,0,USA,Computer,Single,Censorship,1,Macintosh,English,Primarily_work,Not_Say,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Bisexual,Yes,Yes,0,0,0,1,1,1,Poor_quality,4-6_yr,91169,Mircocomputer
